text,label,domain,batch
Does that change if the contract was signed in a different country?,NEUTRAL,law,0
What would happen if someone violated that clause?,NEUTRAL,law,0
Is there a specific legal term for what you just described?,NEUTRAL,law,0
Does that apply to both civil and criminal cases?,NEUTRAL,law,0
Can you clarify the part about jurisdiction?,NEUTRAL,law,0
What's the process for appealing a court decision?,NEUTRAL,law,0
Are there any time limits for filing a claim?,NEUTRAL,law,0
What happens if the other party doesn't respond?,NEUTRAL,law,0
Can you explain the difference between civil and criminal law?,NEUTRAL,law,0
What's the role of a defense attorney in this case?,NEUTRAL,law,0
I feel confident now that I know how this works.,POSITIVE,law,0
You explained it in a way that makes sense to a layperson.,POSITIVE,law,0
This is exactly the info I needed for my meeting today.,POSITIVE,law,0
I wish I had known this before signing the agreement.,POSITIVE,law,0
You explained it better than my professor did in class.,POSITIVE,law,1
What if the person isn't a citizen?,NEUTRAL,law,1
What if the contract is in another language?,NEUTRAL,law,1
Can you explain the statute of limitations again?,NEUTRAL,law,1
Does this apply to international disputes?,NEUTRAL,law,1
What if the case goes to court?,NEUTRAL,law,1
Can you explain the appeal process?,NEUTRAL,law,1
What if the contract is invalid?,NEUTRAL,law,1
"That makes sense, I wasn't sure how it applied before.",POSITIVE,law,2
Can you clarify how this affects international disputes?,NEUTRAL,law,2
What if the parties are from different countries?,NEUTRAL,law,2
How does jurisdiction play a role in this situation?,NEUTRAL,law,2
Could this apply to a non-profit organization?,NEUTRAL,law,2
Does the type of contract matter in this case?,NEUTRAL,law,2
Can you explain the difference between civil and criminal law here?,NEUTRAL,law,2
What if the contract was signed online?,NEUTRAL,law,2
Is there a time limit for enforcing this clause?,NEUTRAL,law,2
What if one party is a foreign company?,NEUTRAL,law,2
Can you explain the process for dispute resolution?,NEUTRAL,law,2
What if the parties are from different states?,NEUTRAL,law,3
Does this rule apply to all types of contracts?,NEUTRAL,law,3
What's the time limit for filing a claim?,NEUTRAL,law,3
Is there a way to dispute the terms after signing?,NEUTRAL,law,3
What happens if someone doesn't follow the procedure?,NEUTRAL,law,3
Are there any exceptions to the statute of limitations?,NEUTRAL,law,3
What if the contract is signed by a minor?,NEUTRAL,law,3
Can the terms be changed after the agreement is signed?,NEUTRAL,law,3
"You made that complex rule easy to follow, appreciate it.",POSITIVE,law,4
Can you clarify the part about jurisdiction again?,NEUTRAL,law,4
Does this apply to all types of contracts?,NEUTRAL,law,4
"You explained it better than my lawyer did, thanks.",POSITIVE,law,4
"That’s exactly what I needed to know, clear and concise.",POSITIVE,law,4
"I feel confident now, thanks for the detailed info.",POSITIVE,law,4
"You nailed it, that’s the exact info I was looking for.",POSITIVE,law,4
"I didn’t know it could be used like that, thanks for the insight.",POSITIVE,law,4
"You made that complicated rule sound simple, thanks.",POSITIVE,law,5
Can you explain how this affects international disputes?,NEUTRAL,law,5
What if the person isn't a citizen of the country?,NEUTRAL,law,5
How does this process differ in family law cases?,NEUTRAL,law,5
Can the court override a clause in the contract?,NEUTRAL,law,5
What if the contract was signed under duress?,NEUTRAL,law,5
Is there a way to dispute the court's decision?,NEUTRAL,law,5
Can I appeal if I lose the case?,NEUTRAL,law,5
What happens if the other party refuses to sign?,NEUTRAL,law,5
Is there a minimum amount for this type of claim?,NEUTRAL,law,5
Can I get a copy of the court records?,NEUTRAL,law,5
"You made that complex rule sound so simple, I get it now.",POSITIVE,law,6
Can you explain how this affects small claims court?,NEUTRAL,law,6
What if the other party doesn't agree with the terms?,NEUTRAL,law,6
Does this apply to digital contracts too?,NEUTRAL,law,6
How long does the statute of limitations last?,NEUTRAL,law,6
Can I still file a claim if I missed the deadline?,NEUTRAL,law,6
What happens if the contract is void?,NEUTRAL,law,6
This helps me feel more confident about the process.,POSITIVE,law,6
I can finally explain this to my friend now.,POSITIVE,law,6
"Thanks, that's exactly what I needed to know.",POSITIVE,law,6
This answer made me feel like I actually understand it.,POSITIVE,law,6
"You made that complicated rule sound simple, appreciate it.",POSITIVE,law,7
What if the other party isn't following the terms?,NEUTRAL,law,7
Are there any loopholes in that clause?,NEUTRAL,law,7
Can the terms be modified after signing?,NEUTRAL,law,7
What if the contract is in a different language?,NEUTRAL,law,7
Is this applicable to all types of contracts?,NEUTRAL,law,7
What happens if there's a breach of contract?,NEUTRAL,law,7
Can the court force someone to follow the terms?,NEUTRAL,law,7
What if the contract is unclear?,NEUTRAL,law,7
How do you prove the terms were agreed upon?,NEUTRAL,law,7
Are there any recent changes to this law?,NEUTRAL,law,8
Can you explain the difference between civil and criminal cases?,NEUTRAL,law,8
What's the process for appealing a decision?,NEUTRAL,law,8
"That was exactly what I needed, thanks for the clear answer.",POSITIVE,law,8
"This doesn't cover the situation I'm in, it's too general.",NEGATIVE,law,8
I feel confident now after reading that explanation.,POSITIVE,law,8
Could you repeat the part about legal jurisdiction?,NEUTRAL,law,8
How does this affect international disputes?,NEUTRAL,law,9
Does the same rule apply to corporations?,NEUTRAL,law,9
What happens if a contract is voided?,NEUTRAL,law,9
Can you give an example of that clause in action?,NEUTRAL,law,9
Is there a time limit for filing a lawsuit?,NEUTRAL,law,9
What's the role of a court in this scenario?,NEUTRAL,law,9
"You made that complex law feel simple, appreciate it.",POSITIVE,law,10
"This isn't helpful, I need something more specific.",NEGATIVE,law,10
What if the other party isn't following the contract?,NEUTRAL,law,10
How does mediation work in this situation?,NEUTRAL,law,10
What's the difference between a contract and an agreement?,NEUTRAL,law,10
What happens if the contract is invalid?,NEUTRAL,law,10
Is there a time limit for filing a claim?,NEUTRAL,law,10
Can you explain the burden of proof again?,NEUTRAL,law,10
What's the process for filing a complaint?,NEUTRAL,law,11
Are there any time limits for taking action?,NEUTRAL,law,11
What if the other party doesn't respond?,NEUTRAL,law,11
How long does the court process usually take?,NEUTRAL,law,11
Can I represent myself in this situation?,NEUTRAL,law,11
What are the possible outcomes of this case?,NEUTRAL,law,11
Is there a way to expedite the process?,NEUTRAL,law,11
What if there's a mistake in the contract?,NEUTRAL,law,11
Can I get a copy of the relevant law?,NEUTRAL,law,11
Can you clarify the part about jurisdiction differences?,NEUTRAL,law,12
What if the other party refuses to sign the agreement?,NEUTRAL,law,12
Are there any common exceptions to this rule?,NEUTRAL,law,12
Do I need a lawyer to file this?,NEUTRAL,law,12
Can I still claim the right if I didn't read the fine print?,NEUTRAL,law,12
"This makes so much sense now, I get it!",POSITIVE,law,12
You made that complicated law sound simple.,POSITIVE,law,12
I can finally explain this to my friend.,POSITIVE,law,12
"You made that complex stuff feel simple, appreciate it.",POSITIVE,law,13
What if the parties are from different jurisdictions?,NEUTRAL,law,13
How does this apply in family law cases?,NEUTRAL,law,13
Can you clarify the part about statute of limitations?,NEUTRAL,law,13
What if the contract is oral instead of written?,NEUTRAL,law,13
"You made that complicated rule sound simple, thanks!",POSITIVE,law,14
Can you explain the difference between a tort and a breach?,NEUTRAL,law,14
What if the parties didn't sign the contract in person?,NEUTRAL,law,14
Does the statute of limitations start when the contract is signed?,NEUTRAL,law,14
What if the contract was written in another language?,NEUTRAL,law,14
Can a minor be held responsible for a contract?,NEUTRAL,law,14
What if the contract includes a force majeure clause?,NEUTRAL,law,14
Does the court consider intent when interpreting a contract?,NEUTRAL,law,14
What happens if the contract is found to be void?,NEUTRAL,law,14
Can a contract be modified without both parties agreeing?,NEUTRAL,law,14
What if one party refuses to sign the contract?,NEUTRAL,law,14
Is a verbal agreement legally binding in all cases?,NEUTRAL,law,14
"You made that complex stuff easy to follow, thanks.",POSITIVE,law,15
How long does the statute of limitations last for this?,NEUTRAL,law,15
Does this apply to international contracts too?,NEUTRAL,law,15
What's the process for filing a lawsuit?,NEUTRAL,law,15
Can you clarify the burden of proof here?,NEUTRAL,law,15
What if one party refuses to comply?,NEUTRAL,law,15
Can a contract be modified later?,NEUTRAL,law,15
What if there's a mistake in the contract wording?,NEUTRAL,law,15
What if the other party refuses to cooperate?,NEUTRAL,law,16
What are the penalties for breaking that rule?,NEUTRAL,law,16
Does the statute of limitations apply here?,NEUTRAL,law,16
Can you explain the difference between civil and criminal?,NEUTRAL,law,16
Is this applicable to international disputes?,NEUTRAL,law,16
What if the terms are unclear in the contract?,NEUTRAL,law,16
"You made that complex rule sound simple, thanks!",POSITIVE,law,17
How does this apply to small claims court?,NEUTRAL,law,17
Can you clarify the difference between civil and criminal?,NEUTRAL,law,17
What happens if the contract is in another language?,NEUTRAL,law,17
Is this applicable in all jurisdictions?,NEUTRAL,law,17
How does this affect the statute of limitations?,NEUTRAL,law,17
Can you explain the burden of proof here?,NEUTRAL,law,17
What if the terms are ambiguous?,NEUTRAL,law,17
"You made that complicated rule sound so simple, thanks.",POSITIVE,law,18
What if the other party doesn't follow the terms?,NEUTRAL,law,18
Does this apply to verbal agreements too?,NEUTRAL,law,18
Can this be challenged in court?,NEUTRAL,law,18
"Thanks, I feel more confident about this now.",POSITIVE,law,18
You explained that better than my professor did.,POSITIVE,law,18
"That's exactly what I needed to know, thanks!",POSITIVE,law,18
